track_name,track_id,album_name,album_id,artist_name,artist_id,artist_popularity,track_popularity,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,energy_danceability,acoustic_instrumental_diff,mood_index,latent_0,latent_1,latent_2,latent_3,cluster_id
Answers,4eumLsiKzWTxsKtRO2FpnS,Passion And Warfare,1fyrOcra2DI3quvnzAEQ45,Steve Vai,32Jb1X3wSmmoHj2epZReZA,51.0,24.0,,0.607,0.864,4.0,-6.997,1.0,0.062,0.00228,0.81,0.135,0.638,107.082,176333.0,0.524448,-0.8077200000000001,0.751,0.6856696,-0.9478618,-1.2802188,-1.8832651,9
Love the Suri - Escape Version,4MER6VwadgFXweV2hWfwPE,"SPA of Love - Love Songs and Lullabies for Relaxation, Meditation, Massage and Yoga",0dicZwSCVOyeZzdl4Edt1W,Best Relaxing SPA Music,4oviK9BNoNVfl9mmfZtnzJ,33.0,1.0,2010-02-03,0.587,0.0502,10.0,-21.127,1.0,0.0311,0.986,0.939,0.0931,0.0789,80.008,234000.0,0.0294673999999999,0.047,0.06455,-0.16884694,0.8137661,0.54312086,-2.1500192,0
Beloved,1XKPheh1j8AVqCO8i84Egq,Nomad,5VPaCTgvlYz3FALa5D1XfH,Jesse Cook,0fZ2s0I6Gyt60JUJybaEZA,49.0,14.0,2003-01-01,0.504,0.466,5.0,-9.684,0.0,0.0288,0.288,0.632,0.159,0.108,109.55,127617.0,0.234864,-0.344,0.287,0.9701299,0.46364254,-0.40149385,-1.9590656,3
Baretta's Theme - Single Version,0paVRKNExLsN5WCMfh6N7t,Lounge Legends: Sammy Davis Jr.,7HSdas9Zon0ZnH9JWwCqd1,Sammy Davis Jr.,1NAWG3AngjBXyKbmPaz92D,49.0,34.0,2002-01-01,0.643,0.908,4.0,-7.839,0.0,0.0579,0.353,4.77e-06,0.284,0.693,104.75,145613.0,0.583844,0.35299523,0.8005,0.17477244,-0.39259216,-2.1522574,-1.1025084,9
The Set-Up,1EthPItGAnWMYicuvRa6wI,High Emotion,0wPk4z7ck0tLGcNK6lPeQO,18 Carat Affair,0va8U409dr4gA1zQ2gSnD5,40.0,5.0,2012-02-14,0.395,0.674,7.0,-12.538,0.0,0.0481,0.00163,0.404,0.302,0.165,113.767,72438.0,0.26623,-0.40237,0.4195,1.4326143,0.5707389,-0.54903734,-1.8677803,3
Skit,767E1Qs4F7Fvp8MD8a0qH9,Wu-Tang Meets The Indie Culture,71i2DEJp6T0ywlT62T3gLv,Wu-Tang Clan,34EP7KEpOjXcM2TCat1ISk,68.0,18.0,2005-10-18,0.568,0.68,0.0,-16.252,1.0,0.372,0.887,0.0,0.64,0.149,95.594,32933.0,0.3862399999999999,0.887,0.4145,4.231097,-0.3952884,-2.6232264,0.93158954,2
Benjamin's Lane,6lEwcS8PaZ1Uksr7OtdbEu,Hesitation Artifact,5hkx5Na10Pgw2mvlPmY7nO,Dj Whitesmith,1skwckJ4qDwdRUwGwi1Rdn,13.0,6.0,2012-12-12,0.46,0.781,9.0,-6.043,0.0,0.0393,0.00166,0.763,0.133,0.575,92.958,228347.0,0.35926,-0.76134,0.6779999999999999,1.2943804,-0.20513818,-0.66791904,-1.7212125,3
Tired of Talking - Dave Aude House Mix,5Orabxsu6UuXFfJaFVObFJ,Tired of Talking (Remixes),0PVYn7HSAGr1N7tp5OXSVe,LÉON,4SqTiwOEdYrNayaGMkc7ia,57.0,8.0,2016-09-09,0.707,0.871,9.0,-4.437,0.0,0.064,0.00569,0.0106,0.304,0.436,125.006,247013.0,0.6157969999999999,-0.00491,0.6535,0.9310463,0.06666453,-1.8449227,-1.1301018,9
Dub On My Mind,3BNZ3m5uPCGYYeIPUGxYMM,Dub From The Roots,6zDSeKdL3HZzHzC9rAgIaL,King Tubby,1AMMMSq3rJdZtFGnBXEkz7,44.0,3.0,1975-01-01,0.772,0.695,9.0,-6.942,1.0,0.0911,0.146,0.826,0.226,0.641,138.568,146853.0,0.53654,-0.6799999999999999,0.6679999999999999,0.3191855,-1.1970257,-1.5790956,-2.064155,9
Blue Ridge Laughing,2CBQPYxLUieEW3zuMHZ9bJ,"Live, Acoustic...and in Cinemascope!",1SvfoUmJLGYtzCszw1KdYQ,Carbon Leaf,4bofI6U62c9ZvTOrORFVwc,38.0,1.0,2011-05-03,0.588,0.518,2.0,-10.293,1.0,0.0356,0.493,0.00375,0.559,0.531,97.253,408307.0,0.3045839999999999,0.48925,0.5245,0.2871742,0.954731,-1.7439975,-0.7751305,5
Reappearing,3XXiC2ygUS8KhzbsY1k4Jq,PUSSY'S DEAD,4B6KQBUaz5boUDq0AT33vN,Autolux,7HizNYe1mSfmvbXlx3la3m,35.0,15.0,2016-04-01,0.416,0.549,3.0,-9.726,0.0,0.0295,0.592,0.92,0.1,0.253,120.179,171733.0,0.228384,-0.328,0.401,0.8652832,0.5110217,-0.31867322,-2.2337894,7
Baby Lullaby (Sleep Aid),5fX3SbghDPqM6XfvDh3PXn,"Baby Lullaby: Relaxing Piano Lullabies and Natural Sleep Aid for Baby Sleep Music, Vol. 2",0QGQGZLkf4A6ppLipB9Kh0,Einstein Baby Lullaby Academy,5p9TUSD6SyBK533z7sVaGK,1.0,34.0,2016-02-24,0.464,0.00875,11.0,-35.804,0.0,0.0362,0.98,0.0912,0.107,0.0606,100.006,110759.0,0.00406,0.8888,0.034675,-0.6535287,1.6163645,0.45799518,-2.1603231,0
Telstar,4VyKDtkX5zdXI52JIZXioV,"60s Rock Instrumental Collection, Vol. 1",5N0BlSzBwmEtl8jl4T6Avd,The Ventures,2GaayiIs1kcyNqRXQuzp35,48.0,0.0,2006-01-03,0.339,0.831,9.0,-6.229,1.0,0.0429,9.15e-05,0.491,0.694,0.655,148.989,156373.0,0.281709,-0.4909084999999999,0.743,0.6738444,0.49802697,-3.2626674,-1.1122917,5
"Oedipus Orca - Theme From ""Oedipus Orca""",4L3V6gIlLrApJh3nCf2XLY,"Oedipus Orca / Una spirale di nebbia (Original Motion Picture Soundracks From ""Oedipus Orca"" and ""Una spirale di nebbia"")",5cmcZhrWASsseFyTIWuflu,James Dashow,4XVV9Q64AEEywdYo02QseI,17.0,29.0,2013-01-01,0.418,0.655,1.0,-18.576,1.0,0.156,0.622,0.897,0.0948,0.564,83.611,138693.0,0.27379,-0.275,0.6094999999999999,0.94042176,0.31154636,0.10178363,-1.8513392,0
Fever Queen,2hWnuDzcKznJvlCxuRgfaA,Tired of Tomorrow (Deluxe Version),2655MXRi7PSJTtYqdGKeuH,Nothing,60mqEPQp1eNjuwt1Z4yL4J,44.0,30.0,2016-05-13,0.283,0.635,8.0,-4.652,1.0,0.0366,5.95e-06,0.467,0.102,0.0866,98.377,176436.0,0.1797049999999999,-0.46699405,0.3608,1.8600268,0.72304887,-0.45490676,-1.720816,3
Wonderful Multiple Episodes,0aOjSRr32xUxkc7dRzncAg,Old Pain,2gcwgTi2tIyaLCajl0mZdW,Western Settings,6y0khFPyUwQdi1aS2N1Lzc,8.0,9.0,2016-04-15,0.183,0.953,0.0,-4.862,1.0,0.106,8.89e-05,0.0,0.692,0.418,161.865,193133.0,0.174399,8.89e-05,0.6855,1.9528556,1.2641652,-2.7143571,-1.0711251,5
If,1PbB6pemh0G9PMvyi2nFiz,With Love Volume I,4Y8Vl0TOswZQDG9BbpyJMI,Silvard,5CrsgXh06gR1xPirrHHvnW,32.0,0.0,2003-01-01,0.294,0.127,0.0,-17.725,1.0,0.0308,0.927,0.906,0.15,0.0977,97.784,235467.0,0.0373379999999999,0.021,0.11235,0.39268464,1.2377267,0.40695965,-2.3491445,0
"Piano Concerto No. 22 in E-flat Major, K. 482: II. Andante",16Jl9NnRrz4yXqSUm8uSzq,Mozart: Piano Concertos No. 21 and No. 22,4Mrgdhg9OdQ19Q0RQ3kU62,Annie Fischer,4LWXGWH7iM6Us96XjBWXsV,15.0,0.0,2011-09-12,0.249,0.00969,0.0,-27.916,0.0,0.0392,0.991,0.864,0.069,0.0472,67.874,553147.0,0.00241281,0.127,0.0284449999999999,0.20282933,1.6106809,1.0522827,-2.262926,0
Afrika Suite,3TlUo2LF3T05wule3Bd2DU,A Night in Fantasia 2009 Live,2FyuA1eVjdqOCF2b0MJ0ex,Eminence Symphony Orchestra,4iONGlZzuklnaC4vbIHYHu,31.0,4.0,2009-12-12,0.285,0.466,5.0,-12.703,1.0,0.0973,0.914,0.836,0.915,0.193,122.597,554304.0,0.1328099999999999,0.078,0.3295,0.5811102,2.382092,-2.2815015,-0.7832861,5
The Unexpected Visitor - CBL Carbonator Remix,6ZIS9UgkzVPlFG5pIpGsJo,Digital Singles Vol.1,7gQ4VUwvUSgaZEnYAicGCB,Shulman,0nLTVC5FExtXgF3RoLh0TH,21.0,23.0,,0.479,0.458,9.0,-13.606,0.0,0.0623,0.0386,0.966,0.118,0.0388,90.004,425297.0,0.219382,-0.9274,0.2484,1.3777039,0.3600537,0.043171346,-1.9922265,3
Ya te perdi,6vZZ3XKpTKncNyS9fctRBy,12 Grandes exitos Vol. 2,60fB7zLRVwboTovQaN1GhG,Los Solitarios,5oXtNxxScsHb1cRjqqfcMj,59.0,20.0,2007-03-04,0.588,0.38,2.0,-8.728,1.0,0.0354,0.803,0.0,0.121,0.29,91.434,157920.0,0.22344,0.803,0.3349999999999999,0.23670512,0.770697,-0.56375235,-1.3830928,7
Save a Horse (Ride a Cowboy),2ck59c6YTYEKXKh2MvfpWM,Off the Dock,70WUz2BzK8w9fO3egrbUcl,Hullabahoos,3S1DEHnGNfWmamdZEyLs8I,25.0,3.0,2013-12-16,0.641,0.872,2.0,-3.095,1.0,0.195,0.383,0.0,0.227,0.503,101.485,205253.0,0.558952,0.383,0.6875,2.188272,-0.45873556,-1.7188766,-0.49182773,6
Sleigh Ride,5rRnT4FaklEBn7lTyvzC2O,Es wird schon gleich Weihnacht,1aryvCLnkRFFJzRJEBkY7D,Leroy Anderson,5YhX2onn51M81v4dSZajlX,42.0,0.0,2012-10-16,0.741,0.37,10.0,-14.53,1.0,0.0516,0.972,0.848,0.0638,0.867,117.65,173787.0,0.2741699999999999,0.124,0.6185,-1.4279845,-1.2639713,-1.5116848,-2.2751846,1
Ransom,3LzbslYUfjMYS4iWOI3QD3,Deep in the Heart of Texas 2,3SxTGBw6x7uR0USvqB3kUJ,Trae Tha Truth,49vCIUW46QY3L5vo1xVFoy,51.0,0.0,2011-02-10,0.655,0.618,10.0,-11.389,0.0,0.343,0.0505,0.0,0.13,0.502,174.042,197307.0,0.40479,0.0505,0.56,4.3565726,-2.3341956,-2.8187976,-0.2973677,2
Little Seal Girl,67eTEdUFihNNEO9r8P9Cnz,19,5DehMjqJmHU8D3U55NOA5T,dandelion hands,6mOWFF6HJ6krnIpW0CHLQm,60.0,0.0,2016-12-05,0.39,0.0585,0.0,-24.624,1.0,0.0847,0.954,0.917,0.111,0.0621,85.311,113027.0,0.022815,0.0369999999999999,0.0603,0.19080105,1.1873507,0.69688916,-2.275764,0
Cinnamon Girl in the Sun,5Fg4zk0hPKDILhr1Pv2LsB,Electro Swing V by Bart & Baker,6zpprQiQkm6CfKt3IrSwyS,[dunkelbunt],16LvTqpD4wlfFb4EBcW0x3,36.0,7.0,2012-11-05,0.766,0.639,1.0,-10.414,1.0,0.208,0.0933,0.924,0.172,0.7,104.475,276160.0,0.489474,-0.8307,0.6695,1.6996484,-1.7665005,-1.3520219,-1.2878011,8
Love Come Through,4xQkOWwZhsxiE8fTSTneKq,Volume II - 1990 A New Decade,24zCSTLxBLjzz3yenDjqFF,Soul II Soul,2sIx6SmAMw9IBySG3Uj0jf,53.0,17.0,1990-01-01,0.701,0.578,10.0,-11.192,0.0,0.0662,0.0272,7.16e-05,0.0674,0.656,91.998,271560.0,0.4051779999999999,0.0271283999999999,0.617,0.2985019,-0.51470447,-1.215022,-1.2929858,9
Grumbling - Original,48Ci2ankGbwe5X9h6lbkc9,Black Ark In Dub,2s9oV2hBPSNYch5xryeNqX,"Lee ""Scratch"" Perry",1TsG4AumsMt1Tcq2nHpov9,47.0,0.0,2006-03-28,0.849,0.211,9.0,-20.28,1.0,0.212,0.193,0.0105,0.0692,0.962,146.525,191250.0,0.179139,0.1825,0.5865,0.39437753,-2.2874646,-2.5882826,-1.2115086,1
Follow (feat. Sleeper) [Dulsae Remix],51jo9dGS7yOXgQmijjqQuo,Follow (feat. Sleeper) [Dulsae Remix],56NkgW9eGxnB8EcYLDAeY0,Lucian,5CVsjwjuzUOrlEc2OJbUg4,49.0,8.0,2016-06-28,0.75,0.511,6.0,-8.093,1.0,0.0558,0.0243,0.113,0.168,0.211,100.002,275786.0,0.38325,-0.0887,0.361,0.8408304,0.030399352,-0.81058383,-1.3729323,3
Mojo On,4UySobysUKsnL1PRNvSmVy,BLack On BLonde,34ASiKT8060KaLPaby7qkh,K-OS,3EZWlSBWlPsC8lCI2Y36Gl,43.0,0.0,2013-01-29,0.737,0.936,1.0,-2.905,1.0,0.0813,0.000372,0.437,0.464,0.936,111.99,167240.0,0.689832,-0.436628,0.936,-0.14287134,-0.81629276,-3.0981545,-0.90561473,1
Paint this Land,0R9BuBKbypuivjtIrjKxIg,Postcards from the Shell House,7kqk8Kpo0gf5Yzx9fOQuE1,Busby Marou,4ETXyV9H1p2P1XYgXXTjiO,39.0,18.0,2017-02-17,0.602,0.771,2.0,-7.992,1.0,0.0309,0.00159,3.93e-05,0.137,0.334,111.952,274049.0,0.464142,0.0015507,0.5525,1.1017067,0.19450915,-0.99649507,-1.4330875,3
Step Two - Original Mix,1RkEJOXhIqpbcUb13GoA0H,Till the Next Day,4adJN5xFNhVMjLwrZ3h1Dp,Basil O'Glue,3Eibv9EH47KytGKRHDtJqb,16.0,0.0,2013-12-09,0.585,0.882,8.0,-8.891,1.0,0.0392,0.00737,0.848,0.201,0.392,125.984,444214.0,0.5159699999999999,-0.84063,0.637,1.1135042,-0.46409658,-1.000524,-2.0606518,3
Saturday - Extended Mix,23mCtxMG4cAcGIC7bhxDLV,Ultra 2011,2JUODC66QuiYmfTFgV3tNJ,Basshunter,37DdwREpvvQHmGLFEZ4h0Q,62.0,2.0,2013-07-23,0.7,0.785,9.0,-3.482,0.0,0.0343,0.00667,0.0,0.0623,0.803,127.984,286880.0,0.5495,0.00667,0.794,0.034761474,-1.2210724,-2.3084488,-1.5526727,1
Chakra Balancing,0WOHSlnmEXwqEPx3TAbRk6,Yoga Music,7GE2nkxjAMEdJsR4Z9sjTr,Yoga Music,6ppQ1vjjme5Jtz2ceBFcWY,45.0,2.0,2008-01-04,0.479,0.105,2.0,-20.95,1.0,0.041,0.639,0.000871,0.34,0.136,124.944,238857.0,0.050295,0.6381290000000001,0.1205,-0.13857743,1.5814058,-0.96334136,-1.5826966,7
Milonga (Medley) - Spanish,5BQ6hgkSYKUNM3q4vZ3XTr,Mi Vida: Grandes Exitos,6dwBG2PX7oBd1syj2A5UUb,Julio Iglesias,4etuCZVdP8yiNPn4xf0ie5,71.0,23.0,,0.612,0.701,2.0,-11.927,1.0,0.0838,0.415,5.37e-06,0.159,0.354,100.065,243867.0,0.4290119999999999,0.41499463,0.5275,0.72545516,0.55092615,-0.9208126,-1.2099947,3
In Heaven's Eyes,4p47YlRaAITSZegbHiny08,The Ultimate Collection: Vol. 1,5VDfvjMJ6LfPEB7LlRi5q1,Sandi Patty,6RJYPm4gcrIuOjQiqu9VXu,40.0,18.0,2014-01-28,0.424,0.37,7.0,-6.924,1.0,0.0253,0.515,1.88e-06,0.104,0.0842,60.756,306453.0,0.15688,0.51499812,0.2271,0.97883445,1.0482073,-0.15461433,-1.215639,3
1812 Overture,6oWacAPUt8LMXqRkEk2MNg,Last Night Of The Proms,1nuOBOdelvIB0B7CqzVAXE,Pyotr Ilyich Tchaikovsky,3MKCzCnpzw3TjUYs2v7vDA,70.0,44.0,2007-08-03,0.233,0.0996,10.0,-21.564,0.0,0.04,0.858,0.851,0.094,0.0401,128.3,955000.0,0.0232068,0.007,0.06985,0.3143143,1.4070678,0.23687786,-2.6745853,0
The Scientist,29RuDIip0ewe8hfnCItSC2,Blow The Roof,1mpCVicVx2roKL7Bq2i6Vz,Flux Pavilion,7muzHifhMdnfN1xncRLOqk,58.0,32.0,2013-01-25,0.631,0.797,10.0,-5.383,0.0,0.0366,0.0058,0.00184,0.104,0.404,144.975,292552.0,0.502907,0.00396,0.6005,0.80411726,-0.18891093,-1.644285,-1.6961435,9
Qoo Leily,4W91s95ha54avM4bSWz5Oa,Aso Pas,3yHzy0S9zJGFMtyWpTEIXT,Afshin,56m55Jl81jGd7q54U0IAOE,32.0,7.0,2008-07-08,0.885,0.948,1.0,-6.219,1.0,0.247,0.191,0.0,0.156,0.674,113.35,204520.0,0.83898,0.191,0.8109999999999999,2.6243427,-1.9956824,-2.5738528,-0.08667421,6
Ready for Action,5wD3YdcFANASjhZgyODv04,Disney Junior Get Up and Dance,7d5Kli310f9rX7t5NiuQmi,Doc McStuffins,3HFeTnI9sZCujHjuwlp4hZ,37.0,3.0,2014-01-01,0.686,0.812,4.0,-3.661,1.0,0.165,0.0931,0.0,0.294,0.854,149.824,45267.0,0.5570320000000001,0.0931,0.833,1.0715308,-1.5760546,-3.261887,-0.95333564,8
A Good Problem To Have,6M1MlhAQjjMlaWlix4hKID,Scratch Gravel Road,6i4u3MI8oeOQXpoEJYmeM9,Special Consensus,1cKp8EUuOryR1PEOAnGWNt,31.0,4.0,2012-03-27,0.565,0.405,5.0,-11.644,1.0,0.0324,0.839,0.000176,0.152,0.55,79.127,230640.0,0.228825,0.838824,0.4775,0.009972066,0.72148037,-0.6184475,-1.2086924,7
Sin Ti,7dAa9LiVslrY0BNp1Yb4Hy,Triología,1pW0PEHTSVkSyVlmdfvxwL,Carlos Cuevas,5oyTT8C73YIMhLyuXYLtiL,48.0,40.0,2016-02-19,0.66,0.604,4.0,-8.891,1.0,0.0262,0.318,1.79e-05,0.346,0.543,104.972,182213.0,0.39864,0.3179821,0.5735,0.24220082,0.2690055,-1.690737,-1.0675467,9
Just Put The Phone Down (Acoustic Demo Version),5WpXdNU2VqCDlzcpTt24AS,Not Far From Home EP,13diSzIHma7rjag2Ojmmhf,A Will Away,3E5tLMdfD5wjBXI0hV6L2E,20.0,0.0,2011-09-26,0.318,0.378,4.0,-13.635,1.0,0.0368,0.583,0.0,0.196,0.424,146.235,225930.0,0.120204,0.583,0.401,0.19615442,1.05584,-1.2575412,-1.908826,7
Talking That Yang,2Ktzt2h9MN3DTh9OORsO8D,Some Music 6,6bpL0Lxng4dZzYc9Uqwujs,Count Bass D,3P1ULKxhVEpywj0hogWT44,50.0,0.0,2013-07-01,0.725,0.801,2.0,-4.92,1.0,0.514,0.00167,0.0184,0.46,0.653,179.578,203227.0,0.580725,-0.01673,0.7270000000000001,6.5738983,-3.2627192,-4.5661454,1.297559,2
The Suffering,4Yk9YLrTWPUSUKQgdpU1tx,Volume 1,1uhszhf3XnAyfjVGreNHw1,Sleep,4Mt6w4tDGiPgV5q6JWPlrI,43.0,22.0,,0.283,0.745,8.0,-10.01,1.0,0.0423,0.174,0.708,0.192,0.198,103.244,312667.0,0.2108349999999999,-0.534,0.4715,1.6649423,0.64803666,-0.28398055,-1.9600528,3
I Must Be Seeing Things,5ug9gBTXuyUPU4X7f5wTuA,Something‚Äôs Gotten Hold Of My Heart,6IKbwH6fqKybXLGMirK76J,Gene Pitney,3ap1NzHNV9QA1x1V6z3gSe,44.0,0.0,2008-03-31,0.577,0.56,5.0,-10.252,1.0,0.0384,0.403,0.0,0.33,0.605,108.917,150000.0,0.32312,0.403,0.5825,0.056454718,0.25686386,-1.7775822,-1.1997024,9
Vibes,4fYVeQDU3PC5J150wg25or,Follow Through II,346WlDvFfk5cjUhVlbrqJx,Jon Wayne and The Pain,67hZ51KVoV3WQ2Y5d8eG4r,20.0,19.0,2012-04-19,0.509,0.648,0.0,-7.577,1.0,0.0416,0.627,0.0,0.198,0.525,153.478,217933.0,0.329832,0.627,0.5865,-0.11903405,0.048450127,-2.0543056,-1.8624173,9
Wobegon (The Way It Used To Be),5HuQ9CP26P3ncv9HLjueX4,The Essential Chet Atkins - The Columbia Years,3UCA5PQJQAZyJgXf4Rol7h,Chet Atkins,4dZrt8Ong5t7YYpvbfp0RU,49.0,11.0,,0.502,0.122,2.0,-19.773,1.0,0.0597,0.912,0.874,0.101,0.285,90.969,196867.0,0.061244,0.038,0.2035,0.03219147,0.7863024,0.36077976,-2.1380978,0
Jingle Bells,4bpvDGI7iMOZlP9D65ylHN,Through Your Eyes On Christmas Eve,2Jbb2Mxb7UTOoWSVK8OB6W,Abney Park,0Wv385aRvyuQLODQLsT8Zl,34.0,1.0,2012-12-01,0.668,0.682,7.0,-5.308,0.0,0.0278,0.801,0.0,0.0756,0.919,96.152,127008.0,0.455576,0.801,0.8005,-0.8439415,-1.0625715,-2.0279264,-1.459153,1
Deep inside,72cilP5IkMFE5My10WF69E,My own way home,3Lpkq2dIcNPjIkt82LnnpF,Beth,6CkxdsUcfqkBviY2N6xsVA,39.0,0.0,2006-10-10,0.413,0.558,1.0,-6.908,0.0,0.0338,0.434,1.14e-05,0.248,0.107,102.798,176400.0,0.230454,0.4339886,0.3325,1.0201869,1.0802674,-0.9413631,-1.3561453,3
Crete,2fIvQHtZdqw2gUvX9B905z,Progetto original,6ejzb2vzBkmx7l4Fyyow5s,Avishai Cohen,7qsVeIQiVK6NwCyzJnpEo7,47.0,2.0,2011-11-18,0.446,0.42,9.0,-14.12,0.0,0.033,0.508,0.906,0.208,0.235,91.755,391307.0,0.18732,-0.398,0.3275,0.81672424,0.5627444,0.08317357,-2.0507855,0
B to A,1VkNfECa2pXswhTQfNhpWw,Abcd,7oERNLMztzGjX4BlCoabmO,Himuro,0EyNlW0BvGA4dd3xWbzpaE,0.0,0.0,2014-01-27,0.567,0.907,10.0,-5.815,0.0,0.0739,0.109,0.197,0.358,0.329,83.975,262940.0,0.514269,-0.088,0.618,1.3042254,0.67175454,-1.351383,-0.7829417,3
Panhandler,10mGM5FSo4EHzWL1oMHN5Q,A Funky Thide Of Sings,4g1bXWOAxwXsB87MA3VyGQ,Billy Cobham,0IwfuIL3gUJxjzUqY3wJ3j,43.0,13.0,,0.625,0.791,0.0,-11.183,1.0,0.054,0.316,0.826,0.0743,0.729,121.272,246440.0,0.494375,-0.51,0.76,-0.06684752,-1.2415539,-1.6065729,-2.1373281,1
Parallel,3g18hgsNDVSylgnEfRXUSx,Parallel EP,1xjbZwRzoBEppCfNLnfOUm,Elaquent,14rl122F3uMCloqdEVV9WL,30.0,0.0,2012-10-30,0.481,0.771,10.0,-5.142,1.0,0.0725,0.0938,0.134,0.143,0.23,89.917,244976.0,0.370851,-0.0402,0.5005000000000001,1.5490959,0.41975927,-0.6879648,-1.3175892,3
Entre Dos Amores,0qpoKvm3hntuKmoRk3t42s,Para Mi Gente,3w00ite5SABXG7exChovCA,Polo Urias,7libhGDlxT0nBJuFyW72OO,50.0,19.0,2011-12-14,0.601,0.458,7.0,-5.488,1.0,0.028,0.334,0.0,0.0457,0.644,91.125,221533.0,0.275258,0.334,0.551,0.23835781,-0.120334506,-1.1186433,-1.311088,9
L'alouette en colère,2YhfFyRZ2uOAWgLRbzfi9u,Le meilleur,2ZwPk74z2G0ZIKxHHiE8BN,Felix Leclerc,6GDqBabt6mrV2G3cMXZPKW,31.0,0.0,2008-07-23,0.474,0.22,4.0,-17.264,1.0,0.674,0.759,1e-06,0.668,0.781,176.456,128000.0,0.10428,0.758999,0.5005000000000001,7.5526714,-3.2901359,-4.9509583,2.1126432,2
Romantic (feat. Soulive),5liaFrDdoINOvJ4B8WDPa1,Even Closer,7KgzSaFHNmywgJTxBcY3zw,Goapele,5cgtn5YWC3Fr06wTps1dBq,47.0,37.0,2002-02-12,0.579,0.503,11.0,-8.599,0.0,0.237,0.537,4.65e-05,0.216,0.456,73.349,338453.0,0.2912369999999999,0.5369535000000001,0.4795,2.389292,-0.15960553,-1.128883,-0.20302951,6
Born for This (ESTHER),1V3ZaoDYnMVKV6lmoiULVV,Music Inspired By the Story,1gkIyLIl58xpc4BwF009gg,Mandisa,0YPElKYjOD1sofFCtLdYj3,53.0,34.0,2011-01-01,0.626,0.787,2.0,-5.29,0.0,0.0329,0.0304,6.85e-05,0.107,0.405,110.01,256693.0,0.492662,0.0303315,0.5960000000000001,1.0337396,0.000542514,-1.1566978,-1.3613883,3
Alabama (Stand Up),2aRHhcTWSyKdyr5g14s6MF,Hood Stories,7yDtmWI2OG13BVgJ22v3VM,Dirty,3TnuC2JOTxhH8c467ylBks,32.0,3.0,,0.656,0.738,1.0,-3.535,1.0,0.236,0.00267,0.0,0.11,0.24,80.315,278213.0,0.484128,0.00267,0.489,3.2152364,-0.7748489,-1.2968765,-0.24181974,6
In His Eyes,4Y9DdmmvHYLEw4X3G8nukW,Jekyll & Hyde: The Gothic Musical Thriller,7cUrqp17ESHV32zPKCerul,Carolee Carmello,05AYNNHK2QrbfVD1iawhp2,33.0,25.0,1995-01-24,0.25,0.282,10.0,-11.517,1.0,0.0315,0.871,0.0,0.122,0.151,83.921,253067.0,0.0705,0.871,0.2164999999999999,0.63078505,1.5927885,-0.15144253,-1.5541116,0
King for a Day,6nsMBZeQMdVWsAQ1hsiOZN,You Can Master Life,6Hj8k0IaSypFTvxGSlf6BT,Doubleplusgood,5286XbEoA3tCXQZSEuyiHw,0.0,0.0,2014-09-16,0.519,0.743,4.0,-7.903,1.0,0.0293,0.00274,0.0,0.348,0.402,117.052,275440.0,0.385617,0.00274,0.5725,1.0970669,0.6646938,-1.5520109,-1.1317042,5
De Ore Leonis,3sghXkt9Fu9eOTCMKajbWK,Gregorian Chant,3fZzU3dmEEDPZvZ5pwT3le,Monks Of The Abbey Of Notre Dame,3ePHoPWDrxEt93wK19jxi0,49.0,37.0,,0.196,0.0259,7.0,-28.97,1.0,0.0538,0.978,0.751,0.111,0.0392,140.988,237093.0,0.0050764,0.2269999999999999,0.0325499999999999,-0.028377831,1.6737936,0.3346851,-2.880443,0
Subindo o Morro,42OPq2ElV5TKnUPbCvwwOd,Saci Pererê,3GcvpFejoLlbT2YsYHuyxF,Banda Black Rio,47UDFBXxSM6d5zbKvflXhv,37.0,6.0,1980-11-12,0.735,0.613,0.0,-13.42,1.0,0.0597,0.634,0.838,0.0569,0.824,93.354,192920.0,0.450555,-0.2039999999999999,0.7184999999999999,-0.6443706,-1.2934244,-1.2792552,-1.9274458,1
Oh Glorious Day,6j5CvK6GVovogxZPXVlxds,The Great I Am Still Is,75mCSDESO9kUlSufWL96ZQ,Grace and Truth Trio,1686WvUPk5TI6l0pHtjQDg,5.0,14.0,2014-05-04,0.199,0.443,5.0,-5.769,1.0,0.0309,0.902,0.0,0.489,0.193,79.951,283635.0,0.088157,0.902,0.318,0.943096,1.9120512,-0.9836169,-1.0285641,7
"Piano Concerto No.3 in C minor, Op.37: 2. Largo",0JisgAf9ioVPPzraxl8hNL,Beethoven: Piano Concertos Nos. 3 & 4,3TId6n2z9GSufAwpXKbw9W,Ludwig van Beethoven,2wOqMjp9TyABvtHdOSOTUS,73.0,20.0,1996-02-02,0.219,0.0313,4.0,-29.446,1.0,0.0427,0.986,0.954,0.196,0.0356,137.245,628000.0,0.0068547,0.032,0.03345,-0.036394656,1.5552756,0.4541899,-2.9739532,0
